Index_code,Date,Open,Close,Low,High,Volume,Money,Change,Label
sh000001,37902,1366.2,1371.69,1359.5,1373.08,4324805000,3015619100,0.0033,1379.99
sh000001,37903,1371.68,1369.17,1367.65,1379.99,5569159000,3687240600,-0.0018,1406
sh000001,37904,1369,1404.01,1367.11,1406,12611992000,8584679500,0.0254,1411.88
sh000001,37907,1405.33,1399.66,1397.69,1411.88,8464995000,6112852800,-0.0031,1400.75
sh000001,37908,1399.84,1388.17,1382.48,1400.75,6367490000,4539976700,-0.0082,1401.54
sh000001,37909,1388.25,1383.1,1380.81,1401.54,6710173000,4772951000,-0.0037,1382.53
sh000001,37910,1381.46,1365.51,1362.98,1382.53,5858875000,4463240900,-0.0127,1375.66
sh000001,37911,1365.31,1370.58,1362.42,1375.66,5285548000,3893038800,0.0037,1370.49
sh000001,37914,1369.71,1359.5,1355.55,1370.49,5357229000,3759461600,-0.0081,1364.61
sh000001,37915,1359.51,1364.3,1350.21,1364.61,6978882000,4787531300,0.0035,1403.1
sh000001,37916,1366.11,1398.01,1363.09,1403.1,14991770000,10377948300,0.0247,1407.39
sh000001,37917,1398.59,1386.65,1384.64,1407.39,10067611000,7122411400,-0.0081,1389.88
sh000001,37918,1385.9,1381.83,1376.71,1389.88,8802022000,6222542400,-0.0035,1383.6
sh000001,37921,1381.84,1369.46,1361.19,1383.6,7986507000,5789548900,-0.009,1382.6
sh000001,37922,1366,1369.33,1356.49,1382.6,10144264000,6789754800,-0.0001,1375.91
sh000001,37923,1372.35,1361.49,1344.42,1375.91,13159073000,9378462700,-0.0057,1360.07
sh000001,37924,1360.02,1344.63,1340.29,1360.07,8787059000,5985314900,-0.0124,1364.66
sh000001,37925,1341.5,1348.3,1334.78,1364.66,9987478000,6598744700,0.0027,1367.34
sh000001,37928,1346.48,1364.06,1339.96,1367.34,10537930000,6758509800,0.0117,1412.91
